WSAW,PO/LOT,Comment,Wafer id,TTV,Warp,Bow,Wav ind,Entry Warp 10mm,Entry Warp 20mm,Entry Warp 30mm,Exit Warp 10mm,Exit Warp 20mm,Exit Warp 30mm,Entry wav,Exit wav
,,,UGJZHAH1120,10.29,9.87,-0.32,1.04,-2.38,-2.63,-4.05,7.28,8.65,8.65,0.43,1.04
WSAWB20,TSM-QC-Y5B,030*28.6*TM1050 *New (P1) -092*Wire-02*0023*T032T026*23020602,UID21AE0120,10.57,11.82,0.46,0.83,-2.28,-2.73,-3.99,-1.36,4.24,5.27,0.33,0.82
2023/2/6 23:00,UID21AE,,UID21AE0320,10.29,11.32,0.16,0.91,-3.03,-3.4,-4.34,1.11,4.48,5.94,0.39,0.91
,,,UID21AE0520,9.99,12.2,-0.28,0.81,-3.65,-4.08,-5.2,0.5,2.34,3.86,0.34,0.52
,,,UID21AE0720,10.7,13.85,-0.53,0.89,-3.5,-4.77,-6.05,1.01,2.29,3.2,0.29,0.48
,,,UID21AE0920,9.68,13.17,-0.47,0.89,-3.65,-4.42,-5.43,2.16,3.12,3.22,0.35,0.53
,,,UID21AE1108,10.27,12.64,-1.41,0.88,-3.08,-3.3,-3.92,1.84,3.78,3.78,0.42,0.73
WSAWB20,TSM-QC-L8H,021*30.5*TM1050 *New (P1) -073*Wire-01*0031*T032T026*23020501,UGJZJAA0120,9.75,12.65,0.33,0.94,-1.65,-3.84,-5.38,1.28,5.11,5.74,0.43,0.94
2023/2/6 05:17,UGJZJAA,,UGJZJAA0320,9.38,12.63,-0.29,0.6,-2.06,-4.2,-5.71,1.38,3.8,5.13,0.42,0.6
,,,UGJZJAA0520,9.04,11.64,-0.07,0.6,-2.22,-4.01,-4.89,0.89,3.27,4.75,0.5,0.6
,,,UGJZJAA0820,9.15,13.58,-0.65,0.5,-4.37,-6.77,-8.03,0.55,1.9,2.45,0.5,0.39
,,,UGJZJAA1020,8.87,12.93,-0.26,0.5,-4.4,-6.37,-7.49,1.68,3.23,3.42,0.5,0.42
,,,UGJZJAA1201,9.26,12.25,-0.83,0.66,-2.11,-3.01,-3.76,5.03,5.91,5.91,0.43,0.66
WSAWB20,TSM-QC-N6F,028*28.5*TM1050 *New (P1) -056*Wire-03*0003*T009T223*23020403,UJD29AE0120,8.59,7.81,1.18,1.15,1.39,-2.18,-2.18,2.07,6.72,7.17,0.39,1.15
2023/2/5 11:11,UJD29AE,,UJD29AE0320,8.97,6.62,0.97,0.57,0.56,-1.53,-1.53,1.99,3.48,4.45,0.23,0.57
,,,UJD29AE0520,8.79,6.42,0.67,0.57,-0.66,-2.12,-2.12,2.19,2.54,2.93,0.24,0.27
,,,UJD29AE0720,7.95,7.13,0.71,0.47,-1.72,-3.79,-3.91,1.28,1.4,1.79,0.27,0.23
,,,UJD29AE0920,8.15,6.37,0.16,0.53,-2.3,-4.06,-4.06,1.44,2.13,2.86,0.31,0.26
,,,UJD29AE1108,9.07,8.33,-0.29,0.53,-2.11,-3.06,-3.06,3.74,5.46,6.19,0.3,0.31
WSAWB20,TSM-QC-F9S,027*30.4*Other *New (P1) -043*Wire-02*1092*T009T223*23020405,UIB6UAB0120,11.01,7.32,-1.25,0.75,-1.02,-1.06,-1.49,-2.55,3.74,4.23,0.5,0.75
2023/2/4 17:09,UIB6UAB,,UIB6UAB0320,11.71,7.57,-1.28,0.56,-1.53,-2.13,-3.14,-1.85,-1.85,-1.85,0.23,0.23
,,,UIB6UAB0520,10.84,6.89,-0.98,0.54,-1.95,-2.46,-3.28,-1.59,-1.69,-2.11,0.28,0.44
,,,UIB6UAB0820,11.07,9.75,-1.7,0.6,-2.36,-4.14,-4.53,-1.48,-1.9,-2.31,0.36,0.43
,,,UIB6UAB1020,10.99,8.76,-1.38,0.77,-2.59,-3.55,-4.66,-1.55,-1.84,-2.03,0.24,0.39
,,,UIB6UAB1201,12.31,7.84,-1.81,0.73,-1.3,-1.64,-2.55,3.36,4.1,4.27,0.24,0.73
WSAWB20,DEV-QC-57M,026*31.8*Other *New (P1) -029*Wire-01*0073*T009T223*23020302,UHD77AA0120,9.58,9.36,-0.22,0.73,0.67,-1.46,-2.42,-1.75,3.76,4.08,0.25,0.73
2023/2/4 02:52,UHD77AA,,UHD77AA0320,9.79,7.54,0.11,0.44,-0.83,-1.85,-2.36,-1.25,1.74,2.29,0.23,0.26
,,,UHD77AA0520,10.55,8.13,0.14,0.59,-0.94,-2.21,-3.02,1.14,1.32,1.95,0.26,0.23
,,,UHD77AA0820,10.27,10.02,-0.35,0.68,-1.69,-3.8,-4.77,-0.74,-0.84,-1,0.43,0.39
,,,UHD77AA1020,10.62,9.43,-0.57,0.64,-1.95,-3.57,-3.7,0.5,0.96,-1.26,0.3,0.4
,,,UHD77AA1208,11.07,8.21,-0.98,0.63,-1.1,-1.67,-2.12,1.87,3.07,3.07,0.14,0.5
WSAWB20,TSM-QC-H4N,025*30.4*Other *New (P1) -015*Wire-03*0106*T012T242*23020202,UIGS0AE0120,11.85,7.77,-0.13,0.9,-0.91,1.06,-1.73,-2.45,3.7,4.22,0.37,0.9
2023/2/3 11:29,UIGS0AE,,UIGS0AE0320,11.93,6.94,-0.44,0.72,-0.48,0.93,-1.02,-1.1,1.82,2.52,0.39,0.64
,,,UIGS0AE0520,12.32,6.67,-0.57,0.67,-1.08,-1.08,-1.21,-1.31,1.43,2.31,0.26,0.58
,,,UIGS0AE0720,12.79,8.61,-0.89,0.58,-1.69,-2.31,-3.22,-0.76,-1.31,-1.31,0.23,0.3
,,,UIGS0AE0920,13.31,8.57,-0.84,0.5,-1.18,-1.98,-2.74,1.21,-1.48,-1.77,0.17,0.31
,,,UIGS0AE1120,13.37,8.6,-1.11,0.54,1.15,1.17,-1.76,1.21,1.45,-2.56,0.25,0.47
WSAWB20,TSM-QC-N6F,024*28.5*TM1050 *New (P1) -001*Wire-02*0007*T012T242*23020202,UJBCDAE0120,9.97,7.53,0.22,1.22,0.67,1.14,1.14,-1.94,5.61,5.65,0.22,1.22
2023/2/2 19:52,UJBCDAE,,UJBCDAE0320,9.97,6.75,-0.35,0.82,0.59,-0.74,-0.76,1.46,2.71,3.69,0.16,0.61
,,,UJBCDAE0520,9.05,6.09,-0.93,0.8,-1.17,-1.17,-1.17,-1.02,2.01,2.97,0.29,0.8
,,,UJBCDAE0720,9.76,7.14,-0.8,0.74,-1.73,-1.95,-2.09,-0.81,-1.23,1.54,0.38,0.39
,,,UJBCDAE0920,9.89,7.47,-1.16,0.7,-2.37,-2.54,-2.54,-0.77,-1.07,1.2,0.42,0.33
,,,UJBCDAE1108,10.11,8.06,-1.56,0.96,-1.64,1.75,1.84,1.93,2.16,2.5,0.49,0.25
WSAWB20,WEC-Q3-A5B,022*33.2*TM1050 *New (P1) -965*Wire-03*0012*T012T242*23013103,P54F5AF0120,9.44,6.29,0.45,1.2,1.55,1.55,1.55,-1.95,4.09,4.09,0.29,1.2
2023/2/1 08:01,P54F5AF,,P54F5AF0320,9.36,7.46,0.27,0.82,1.34,1.34,1.52,1.01,3.64,3.88,0.34,0.82
,,,P54F5AF0620,9.22,6.89,0.45,0.61,0.81,-1.23,1.69,1.82,3.26,3.82,0.31,0.61
,,,P54F5AF0820,8.55,8.36,0.09,0.57,-1.3,-2.14,-2.14,0.93,2.08,2.27,0.38,0.57
,,,P54F5AF1120,8.76,6.4,0.11,0.73,-2.23,-3.02,-3.23,3.18,4.14,4.16,0.35,0.73
,,,P54F5AF1301,8.56,7.82,0.24,0.8,0.94,1.37,1.47,6.41,7.23,7.23,0.29,0.8
WSAWB20,TSM-QC-Y4B,021*28.6*TM1050 *New (P1) -930*Wire-02*0037*T012T242*23013002,UJF4GAE0120,9.09,6.53,1.01,0.91,-0.99,1.74,1.74,1.07,5.29,5.38,0.31,0.96
2023/1/31 13:50,UJF4GAE,,UJF4GAE0320,9.56,7.56,0.41,0.65,-0.93,1.52,1.52,1.91,4.2,5.14,0.3,0.52
,,,UJF4GAE0520,9.63,6.05,0.37,0.64,-1.23,1.57,1.58,1.54,3.16,4.24,0.31,0.56
,,,UJF4GAE0720,8.97,6.79,-0.35,0.58,-2.04,-2.08,-2.08,2.31,3.15,4.43,0.46,0.37
,,,UJF4GAE0920,9.1,5.5,-0.59,0.61,-1.99,-1.99,-1.99,2.09,3.3,3.3,0.44,0.35
,,,UJF4GAE1108,9.46,8.27,-0.56,0.66,-1.15,2.74,2.74,4.68,5.63,5.63,0.63,0.6
WSAWB20,TSM-QC-F9S,020*29.7*Other *New (P1) -934*Wire-01*1092*T012T242*23013002,UFJK8AH0120,10.66,7.62,-0.06,0.56,1.33,1.33,-1.35,-0.58,2.27,2.27,0.51,0.46
2023/1/30 20:35,UFJK8AH,,UFJK8AH0320,10.09,7,-0.55,0.51,-0.95,-1.33,-1.58,-0.91,1.82,2.2,0.46,0.39
,,,UFJK8AH0520,9.5,6.63,-0.5,0.51,-1.17,-1.59,-1.79,0.8,1.6,1.98,0.48,0.38
,,,UFJK8AH0720,9.34,8.51,-0.92,0.53,-1.27,-2.11,-2.32,0.85,1.39,1.41,0.36,0.28
,,,UFJK8AH0920,10.35,7.93,-1.04,0.57,-1.74,-2.51,-3.34,1.51,1.51,-1.8,0.44,0.3
,,,UFJK8AH1120,11.1,8.72,-1.45,0.48,1.7,1.7,-1.93,2.84,3.21,3.21,0.34,0.47
WSAWB20,INL-QA-SAK,019*28.9*Other *New (P1) -919*Wire-03*0041*T225T223*23012901,PJAJ8AJ0120,10.32,8.25,0.31,0.94,-0.72,-0.72,-0.9,-0.51,0.58,-0.77,0.16,0.14
2023/1/30 09:44,PJAJ8AJ,,PJAJ8AJ0320,10.42,7.36,-0.35,0.45,0.84,1,-1.61,0.65,0.65,-0.74,0.18,0.15
,,,PJAJ8AJ0520,10.7,7.49,-0.84,0.48,0.85,0.85,0.85,0.97,0.97,0.97,0.1,0.14
,,,PJAJ8AJ0720,11.23,7.5,-0.81,0.48,0.58,-0.68,-0.81,-0.81,-0.81,-1.19,0.15,0.15
,,,PJAJ8AJ0920,12.01,8.55,-1.04,0.64,0.95,-1.04,-1.2,-0.86,-1.13,-1.58,0.15,0.2
,,,PJAJ8AJ1108,12.59,9.26,-0.89,0.75,0.92,0.92,-1.19,-0.63,-0.83,-1.3,0.16,0.16
WSAWB20,INL-QA-SAK,018*29.5*Other *New (P1) -907*Wire-02*0110*T225T223*23012803,PJAJ8AG0120,12.44,5.95,0.45,0.61,1.19,1.66,1.7,1.07,3.34,3.72,0.44,0.5
2023/1/29 22:17,PJAJ8AG,,PJAJ8AG0320,12.09,5.32,-0.3,0.57,0.73,-0.83,-1.26,1.44,1.61,1.87,0.29,0.14
,,,PJAJ8AG0520,11.57,4.82,-0.23,0.55,0.97,-1.4,-1.79,-0.82,-1.39,-1.39,0.22,0.2
,,,PJAJ8AG0720,11.03,6.86,-0.76,0.6,-0.72,-2.15,-2.72,0.7,-1.31,-1.66,0.31,0.44
,,,PJAJ8AG0920,11.57,5.26,-0.69,0.59,-0.59,-1.14,-1.76,0.98,0.98,-1.44,0.26,0.41
,,,PJAJ8AG1120,12.54,10.5,-1.11,0.7,1.36,1.66,1.91,4.06,4.08,4.08,0.19,0.57
WSAWB20,TSM-QC-L8H,017*28.7*Other *New (P1) -894*Wire-01*0028*T225T223*23012802,UJF4FAB0120,11.18,5.46,-0.2,0.5,0.85,-1.49,-2.25,0.6,2.65,3.09,0.18,0.46
2023/1/28 23:12,UJF4FAB,,UJF4FAB0320,12.04,5.73,-0.48,0.43,0.81,-2.65,-2.76,1.6,1.63,1.95,0.28,0.23
,,,UJF4FAB0520,11.09,6.41,-1.02,0.36,-0.83,-2.22,-3.06,1.29,1.33,1.57,0.29,0.23
,,,UJF4FAB0720,12.16,7.29,-1.09,0.34,-1.82,-4.39,-4.99,-1.2,-1.89,-1.89,0.41,0.34
,,,UJF4FAB0920,12.96,6.16,-1.03,0.34,-1.73,-3.28,-3.82,1.82,1.82,1.82,0.21,0.31
,,,UJF4FAB1108,12.13,8.19,-1.86,0.44,-1.18,-1.36,-1.73,4,4.1,4.1,0.25,0.51
WSAWB20,TSM-QC-L8H,016*29.5*Other *New (P1) -882*Wire-03*0120*T017T224*23012703,UJD26AA0120,10.95,7.66,-0.25,0.65,1.1,1.3,-1.64,-1.81,3.09,3.24,0.56,0.65
2023/1/28 07:25,UJD26AA,,UJD26AA0320,11.56,6.72,-0.49,0.51,1.08,1.15,-1.29,1.31,2.64,2.85,0.45,0.31
,,,UJD26AA0520,11.6,5.83,-0.83,0.41,-0.67,-0.67,-1.21,0.74,1.44,1.62,0.33,0.23
,,,UJD26AA0820,14.03,8.11,-1.54,0.53,-1.01,-1.01,-2.34,0.88,1.12,-1.17,0.49,0.23
,,,UJD26AA1020,14.29,8.18,-1.49,0.55,-1.21,-1.33,-2.33,2.02,2.02,-2.4,0.5,0.42
,,,UJD26AA1201,16,9.49,-2.07,0.6,0.8,0.98,-1.99,3.08,3.18,3.18,0.31,0.6
WSAWB20,TSM-QC-L8H,015*30.3*Other *New (P1) -870*Wire-02*0016*T017T224*23012702,UGJZFAA0120,10.63,6.6,0.04,0.54,0.75,-1.27,-2.35,-1.35,3.22,3.22,0.26,0.5
2023/1/27 15:44,UGJZFAA,,UGJZFAA0320,10.86,6.25,-1.06,0.64,-0.53,-1.18,-1.55,-0.9,1.44,1.91,0.16,0.31
,,,UGJZFAA0520,11.43,6.51,-1.41,0.39,-0.73,-1.5,-1.5,-0.91,1.55,2.15,0.23,0.3
,,,UGJZFAA0820,13.76,8.78,-2.71,0.44,-1.79,-2.65,-4.58,1.19,1.19,-1.23,0.27,0.35
,,,UGJZFAA1020,14.56,8.56,-2.41,0.61,-1.85,-2.87,-3.49,1.92,1.92,-2.31,0.26,0.61
,,,UGJZFAA1201,14.7,8.84,-3.01,0.83,-1.72,-1.89,-2.63,3.31,3.31,3.31,0.3,0.83
WSAWB20,TSM-QC-F9S,014*30.4*Other *New (P1) -857*Wire-01*0102*T017T224*23012601,UFJK7AA0120,11.96,6.62,1.47,0.66,1.71,1.99,1.99,-0.89,2.16,2.16,0.31,0.66
2023/1/27 00:48,UFJK7AA,,UFJK7AA0320,12.76,7.96,1.62,0.63,0.87,1.38,1.38,0.83,1.66,1.84,0.21,0.34
,,,UFJK7AA0520,14.46,7.51,0.5,0.68,1.03,1.08,1.08,0.73,1.17,1.2,0.2,0.39
,,,UFJK7AA0820,14.27,9.23,0.06,0.68,-0.69,0.94,-1.51,2.5,2.52,2.52,0.22,0.53
,,,UFJK7AA1020,13.71,6.99,0.35,0.82,-0.88,-0.88,-1.36,1.83,1.83,-2.26,0.15,0.7
,,,UFJK7AA1201,15.38,8.67,-1.13,0.77,1.57,2.07,2.07,2.98,2.98,2.98,0.29,0.68
WSAWB20,TSM-QC-F9S,011*30.3*Other *New (P1) -823*Wire-01*0106*T202T210*23012401,UEGFJAD0120,10.29,7.95,-0.15,0.74,2.37,2.75,2.75,-0.99,2.52,2.52,0.74,0.51
2023/1/25 02:33,UEGFJAD,,UEGFJAD0320,10.71,7.06,0.12,0.86,1.44,2.1,2.1,-0.68,1.68,1.68,0.8,0.3
,,,UEGFJAD0520,11.4,6.62,-0.13,0.83,0.96,1.51,1.51,0.94,1.37,1.37,0.72,0.24
,,,UEGFJAD0820,11.97,7.04,-1.05,0.51,-0.82,-1.21,-2.37,0.89,1.12,1.12,0.51,0.23
,,,UEGFJAD1020,11.35,6.75,-0.82,0.81,-0.84,-1.07,-1.43,2.44,2.59,2.59,0.31,0.41
,,,UEGFJAD1201,13.12,7.68,-1.2,0.93,0.55,1.41,1.41,5.48,5.48,5.48,0.24,0.74
WSAWB20,UMX-QC-05B,025*29.3*Other * A-474*Wire-03*0110*T003T005*23012401,UGIXDAK0120,10.86,7.42,0.41,0.9,1.79,2.73,3.13,-2.55,2.91,3.9,0.42,0.9
2023/1/24 11:38,UGIXDAK,,UGIXDAK0320,10.52,7.5,-1.34,1.4,1.5,2.58,2.83,1.81,2.98,3.76,0.27,0.6
,,,UGIXDAK0520,12,8.28,0.09,1.31,-0.36,1.04,1.23,2.13,2.71,3.37,0.32,0.7
,,,UGIXDAK0720,17.07,9.57,-1.14,1.73,0.6,1.24,1.36,1.84,1.84,2.02,0.3,0.72
,,,UGIXDAK0920,13.91,11.98,0.35,1.54,-0.74,0.98,-1.43,2.28,2.32,2.95,0.44,0.97
,,,UGIXDAK1108,11.71,7.83,0.68,1.37,0.72,1.31,1.31,4.48,4.48,4.48,0.56,0.87
WSAWB20,TSM-QC-Y4B,009*29.1*TM1050 *New (P1) -797*Wire-02*0036*T030T237*23012302,UHECLAE0120,10.91,6.12,0.32,0.98,1.67,1.67,1.85,-1.11,2.94,3,0.37,0.98
2023/1/23 20:27,UHECLAE,,UHECLAE0320,10.68,6.26,-0.12,0.59,1.82,2.16,2.78,-0.94,1.91,2.51,0.29,0.56
,,,UHECLAE0520,10.72,6.19,-0.29,0.57,1.36,1.77,2.58,0.63,1.26,1.89,0.28,0.56
,,,UHECLAE0720,10.88,7.05,-1,0.6,0.98,1.71,2.13,1.2,1.3,1.9,0.37,0.6
,,,UHECLAE0920,10.47,7.64,-1.18,0.88,1.15,1.73,2.59,2.3,2.83,3.62,0.43,0.88
,,,UHECLAE1108,11.04,7.25,-1.21,0.87,0.76,1.18,1.91,3.36,4.08,4.15,0.53,0.87
WSAWB20,S32-QX-1FF,008*32*Other *New (P1) -783*Wire-01*0058*T030T237*23012203,UDE2EAB0120,11.27,6.49,0.53,0.63,2.26,2.47,2.47,-0.84,1.55,1.86,0.37,0.42
2023/1/23 02:39,UDE2EAB,,UDE2EAB0320,12.75,6.27,0.98,0.75,2.24,2.93,2.93,1.17,1.26,1.84,0.44,0.28
,,,UDE2EAB0520,92.7,11.38,-1.01,0.95,2.01,3.33,3.33,1.19,2.09,2.43,0.86,0.4
,,,UDE2EAB0820,26.62,8.35,-0.21,0.72,-0.62,0.64,-1.16,2.81,2.92,3.12,0.34,0.44
,,,UDE2EAB1020,23.49,5.99,-0.31,0.62,0.59,1.1,1.18,2.65,2.66,2.69,0.28,0.51
,,,UDE2EAB1220,23.65,9.44,0.25,0.97,1.43,2.27,2.61,6.84,6.84,6.84,0.74,0.97
WSAWB20,IMC-QX-15P,007*34.1*Other *New (P1) -769*Wire-03*0011*T229T236*23012103,UDFGTAF0120,12.3,9.78,0.08,0.65,0.41,-1.63,-2.89,1.64,2.22,2.22,0.37,0.47
2023/1/22 11:13,UDFGTAF,,UDFGTAF0320,11.92,8.18,0.53,0.52,0.49,-1.12,-2,1.13,1.78,2.11,0.28,0.23
,,,UDFGTAF0620,12,8.8,-0.19,0.41,0.56,-1.15,-1.54,0.75,1.1,-1.4,0.16,0.18
,,,UDFGTAF0820,10.98,7.83,-0.27,0.42,0.44,-1.19,-2.05,1.22,1.22,-1.37,0.23,0.22
,,,UDFGTAF1120,11,7.96,0.19,0.66,0.81,-1.13,-1.85,1.41,-1.85,-1.93,0.27,0.38
,,,UDFGTAF1308,11.97,7.41,-0.27,0.94,1.11,1.11,-1.42,1.21,-2.37,-2.75,0.29,0.47
WSAWB20,IMC-QX-15P,006*26.9*Other *New (P1) -756*Wire-02*0016*T229T236*23012102,UDFGTAI0120,11.01,8.47,0.35,0.52,1.14,1.14,-2.19,-2.51,-2.53,-2.53,0.41,0.38
2023/1/21 19:59,UDFGTAI,,UDFGTAI0220,11.8,8.87,-0.23,0.43,0.86,0.86,-2.18,-0.8,-0.8,1.45,0.25,0.25
,,,UDFGTAI0420,10.95,9.14,-0.51,0.46,-0.71,-1,-2.05,0.86,1.08,1.08,0.28,0.44
,,,UDFGTAI0620,11.2,10.08,-0.44,0.5,-0.97,-1.94,-3.11,1.52,1.69,1.69,0.21,0.38
,,,UDFGTAI0820,12.09,10.06,-0.82,0.48,-1.36,-1.94,-3.09,2.7,2.71,2.71,0.26,0.44
,,,UDFGTAI1020,11.87,9.09,-0.5,0.84,0.27,-0.73,-1.05,3.6,4.19,4.19,0.56,0.84
WSAWB20,TSM-QX-20K,005*31.2*Other *New (P1) -744*Wire-01*0023*T229T236*23012003,UJG3AAK0120,11.81,10.3,-1.09,0.7,1.65,1.65,-3.34,-1.13,1.83,2.27,0.53,0.57
2023/1/21 04:50,UJG3AAK,,UJG3AAK0320,11.68,9.5,-1.23,0.72,1.21,-1.5,-2.97,1.13,-1.62,-1.62,0.45,0.3
,,,UJG3AAK0520,10.96,8.48,-0.9,0.56,0.97,-1.41,-2.77,1.26,1.26,1.26,0.28,0.23
,,,UJG3AAK0820,10.97,10.25,-1.2,0.63,-0.83,-2.02,-3.86,1.5,-1.53,-2.08,0.33,0.27
,,,UJG3AAK1020,10.96,8.84,-1.51,0.63,-1.06,-1.97,-3.59,2.37,2.37,-3.14,0.29,0.47
,,,UJG3AAK1208,11.93,8.48,-1.52,0.58,1.4,1.4,-2.56,4.54,4.54,4.54,0.37,0.47
WSAWB20,ONF-QY-07E,004*26.4*Other *New (P1) -730*Wire-03*0034*T228T241*23011902,PAJGFAF0120,11.93,7.5,0.02,0.67,2.16,2.97,2.97,1.38,2.7,2.94,0.44,0.55
2023/1/20 13:24,PAJGFAF,,PAJGFAF0220,11.61,7.12,-0.1,0.64,2.05,2.24,2.24,0.93,1.6,1.91,0.36,0.24
,,,PAJGFAF0420,11.18,7.36,-0.7,0.72,1.16,1.62,1.62,2.1,2.25,2.25,0.43,0.26
,,,PAJGFAF0620,11.95,8.27,-0.98,0.66,-0.51,-0.94,-1.17,2.05,2.05,2.05,0.18,0.2
,,,PAJGFAF0820,12.1,8.32,-1.27,0.64,-0.58,-1.23,-1.92,2.57,2.57,-3.08,0.21,0.52
,,,PAJGFAF1008,12.78,8.52,-1.87,0.74,-0.78,-1.46,-2.19,3.33,3.33,-3.75,0.15,0.74
WSAWB20,TSM-QX-20K,003*31.4*TM1050 *New (P1) -714*Wire-02*0101*T228T241*23011902,PJG2ZAK0120,9.9,8.79,1.72,0.8,1.38,1.95,1.95,-0.95,2.06,2.72,0.48,0.8
2023/1/19 22:50,PJG2ZAK,,PJG2ZAK0320,9.78,8.63,1.36,0.5,0.63,0.74,-1.21,0.77,-0.98,1.36,0.42,0.43
,,,PJG2ZAK0520,9.43,8.91,1.15,0.51,-0.69,-0.86,-1.19,1.37,1.37,1.37,0.38,0.3
,,,PJG2ZAK0820,9.07,10.54,0.61,0.55,-1.12,-1.91,-2.99,1.33,1.33,1.33,0.33,0.38
,,,PJG2ZAK1020,9.38,10.22,0.6,0.5,-1.84,-2.54,-3.37,2.31,2.43,2.43,0.39,0.47
,,,PJG2ZAK1201,9.83,10.01,-0.3,0.55,-1.16,-1.27,-1.45,5.38,5.42,5.42,0.42,0.59
